Loaded dataset with 291742 molecules from pretraining_data/drugs
epoch 093 step 03600/4559 ( 79.0%) lr 5.71049e-06
epoch 093 step 03650/4559 ( 80.1%) lr 5.69682e-06
epoch 093 step 03700/4559 ( 81.2%) lr 5.68203e-06
epoch 093 step 03750/4559 ( 82.3%) lr 5.6684e-06
epoch 093 step 03800/4559 ( 83.4%) lr 5.65366e-06
epoch 093 step 03850/4559 ( 84.4%) lr 5.64007e-06
epoch 093 step 03900/4559 ( 85.5%) lr 5.62537e-06
epoch 093 step 03950/4559 ( 86.6%) lr 5.61182e-06
epoch 093 step 04000/4559 ( 87.7%) lr 5.59716e-06
epoch 093 step 04050/4559 ( 88.8%) lr 5.58365e-06
epoch 093 step 04100/4559 ( 89.9%) lr 5.56904e-06
epoch 093 step 04150/4559 ( 91.0%) lr 5.55558e-06
epoch 093 step 04200/4559 ( 92.1%) lr 5.54101e-06
epoch 093 step 04250/4559 ( 93.2%) lr 5.52758e-06
epoch 093 step 04300/4559 ( 94.3%) lr 5.51306e-06
epoch 093 step 04350/4559 ( 95.4%) lr 5.49967e-06
epoch 093 step 04400/4559 ( 96.5%) lr 5.4852e-06
epoch 093 step 04450/4559 ( 97.6%) lr 5.47185e-06
epoch 093 step 04500/4559 ( 98.7%) lr 5.45742e-06
epoch 093 step 04550/4559 ( 99.8%) lr 5.44411e-06
epoch 093 step 04559/4559 (100.0%) lr 5.44079e-06
epoch 093 loss 0.0032 time 1218.4s
epoch 094 step 00050/4559 (  1.1%) lr 5.42751e-06
epoch 094 step 00100/4559 (  2.2%) lr 5.41315e-06
epoch 094 step 00150/4559 (  3.3%) lr 5.39991e-06
epoch 094 step 00200/4559 (  4.4%) lr 5.38559e-06
epoch 094 step 00250/4559 (  5.5%) lr 5.37239e-06
epoch 094 step 00300/4559 (  6.6%) lr 5.35811e-06
epoch 094 step 00350/4559 (  7.7%) lr 5.34496e-06
epoch 094 step 00400/4559 (  8.8%) lr 5.33073e-06
epoch 094 step 00450/4559 (  9.9%) lr 5.31761e-06
epoch 094 step 00500/4559 ( 11.0%) lr 5.30342e-06
epoch 094 step 00550/4559 ( 12.1%) lr 5.29035e-06
epoch 094 step 00600/4559 ( 13.2%) lr 5.2762e-06
epoch 094 step 00650/4559 ( 14.3%) lr 5.26317e-06
epoch 094 step 00700/4559 ( 15.4%) lr 5.24907e-06
epoch 094 step 00750/4559 ( 16.5%) lr 5.23608e-06
epoch 094 step 00800/4559 ( 17.5%) lr 5.22202e-06
epoch 094 step 00850/4559 ( 18.6%) lr 5.20907e-06
epoch 094 step 00900/4559 ( 19.7%) lr 5.19506e-06
epoch 094 step 00950/4559 ( 20.8%) lr 5.18215e-06
epoch 094 step 01000/4559 ( 21.9%) lr 5.16818e-06
epoch 094 step 01050/4559 ( 23.0%) lr 5.15531e-06
epoch 094 step 01100/4559 ( 24.1%) lr 5.14139e-06
epoch 094 step 01150/4559 ( 25.2%) lr 5.12856e-06
epoch 094 step 01200/4559 ( 26.3%) lr 5.11468e-06
epoch 094 step 01250/4559 ( 27.4%) lr 5.10189e-06
epoch 094 step 01300/4559 ( 28.5%) lr 5.08806e-06
epoch 094 step 01350/4559 ( 29.6%) lr 5.07531e-06
epoch 094 step 01400/4559 ( 30.7%) lr 5.06152e-06
epoch 094 step 01450/4559 ( 31.8%) lr 5.04882e-06
epoch 094 step 01500/4559 ( 32.9%) lr 5.03507e-06
epoch 094 step 01550/4559 ( 34.0%) lr 5.02241e-06
epoch 094 step 01600/4559 ( 35.1%) lr 5.00871e-06
epoch 094 step 01650/4559 ( 36.2%) lr 4.99608e-06
epoch 094 step 01700/4559 ( 37.3%) lr 4.98242e-06
epoch 094 step 01750/4559 ( 38.4%) lr 4.96984e-06
epoch 094 step 01800/4559 ( 39.5%) lr 4.95623e-06
epoch 094 step 01850/4559 ( 40.6%) lr 4.94368e-06
epoch 094 step 01900/4559 ( 41.7%) lr 4.93012e-06
epoch 094 step 01950/4559 ( 42.8%) lr 4.91761e-06
epoch 094 step 02000/4559 ( 43.9%) lr 4.90409e-06
epoch 094 step 02050/4559 ( 45.0%) lr 4.89163e-06
epoch 094 step 02100/4559 ( 46.1%) lr 4.87815e-06
epoch 094 step 02150/4559 ( 47.2%) lr 4.86573e-06
epoch 094 step 02200/4559 ( 48.3%) lr 4.8523e-06
epoch 094 step 02250/4559 ( 49.4%) lr 4.83992e-06
epoch 094 step 02300/4559 ( 50.4%) lr 4.82653e-06
epoch 094 step 02350/4559 ( 51.5%) lr 4.81419e-06
epoch 094 step 02400/4559 ( 52.6%) lr 4.80084e-06
epoch 094 step 02450/4559 ( 53.7%) lr 4.78855e-06
epoch 094 step 02500/4559 ( 54.8%) lr 4.77525e-06
epoch 094 step 02550/4559 ( 55.9%) lr 4.76299e-06
epoch 094 step 02600/4559 ( 57.0%) lr 4.74973e-06
epoch 094 step 02650/4559 ( 58.1%) lr 4.73752e-06
epoch 094 step 02700/4559 ( 59.2%) lr 4.7243e-06
epoch 094 step 02750/4559 ( 60.3%) lr 4.71213e-06
epoch 094 step 02800/4559 ( 61.4%) lr 4.69896e-06
epoch 094 step 02850/4559 ( 62.5%) lr 4.68683e-06
epoch 094 step 02900/4559 ( 63.6%) lr 4.67371e-06
epoch 094 step 02950/4559 ( 64.7%) lr 4.66161e-06
epoch 094 step 03000/4559 ( 65.8%) lr 4.64853e-06
epoch 094 step 03050/4559 ( 66.9%) lr 4.63648e-06
epoch 094 step 03100/4559 ( 68.0%) lr 4.62345e-06
epoch 094 step 03150/4559 ( 69.1%) lr 4.61144e-06
epoch 094 step 03200/4559 ( 70.2%) lr 4.59845e-06
epoch 094 step 03250/4559 ( 71.3%) lr 4.58648e-06
epoch 094 step 03300/4559 ( 72.4%) lr 4.57353e-06
epoch 094 step 03350/4559 ( 73.5%) lr 4.5616e-06
epoch 094 step 03400/4559 ( 74.6%) lr 4.5487e-06
epoch 094 step 03450/4559 ( 75.7%) lr 4.53681e-06
epoch 094 step 03500/4559 ( 76.8%) lr 4.52396e-06
epoch 094 step 03550/4559 ( 77.9%) lr 4.51211e-06
epoch 094 step 03600/4559 ( 79.0%) lr 4.4993e-06
epoch 094 step 03650/4559 ( 80.1%) lr 4.48749e-06
epoch 094 step 03700/4559 ( 81.2%) lr 4.47473e-06
epoch 094 step 03750/4559 ( 82.3%) lr 4.46296e-06
epoch 094 step 03800/4559 ( 83.4%) lr 4.45024e-06
epoch 094 step 03850/4559 ( 84.4%) lr 4.43852e-06
epoch 094 step 03900/4559 ( 85.5%) lr 4.42584e-06
epoch 094 step 03950/4559 ( 86.6%) lr 4.41416e-06
epoch 094 step 04000/4559 ( 87.7%) lr 4.40152e-06
epoch 094 step 04050/4559 ( 88.8%) lr 4.38988e-06
epoch 094 step 04100/4559 ( 89.9%) lr 4.37729e-06
epoch 094 step 04150/4559 ( 91.0%) lr 4.36569e-06
epoch 094 step 04200/4559 ( 92.1%) lr 4.35315e-06
epoch 094 step 04250/4559 ( 93.2%) lr 4.34159e-06
epoch 094 step 04300/4559 ( 94.3%) lr 4.32909e-06
epoch 094 step 04350/4559 ( 95.4%) lr 4.31757e-06
epoch 094 step 04400/4559 ( 96.5%) lr 4.30511e-06
epoch 094 step 04450/4559 ( 97.6%) lr 4.29364e-06
epoch 094 step 04500/4559 ( 98.7%) lr 4.28123e-06
epoch 094 step 04550/4559 ( 99.8%) lr 4.26979e-06
epoch 094 step 04559/4559 (100.0%) lr 4.26693e-06
epoch 094 loss 0.0032 time 1225.3s
epoch 095 step 00050/4559 (  1.1%) lr 4.25552e-06
epoch 095 step 00100/4559 (  2.2%) lr 4.24318e-06
epoch 095 step 00150/4559 (  3.3%) lr 4.23181e-06
epoch 095 step 00200/4559 (  4.4%) lr 4.21952e-06
epoch 095 step 00250/4559 (  5.5%) lr 4.20819e-06
epoch 095 step 00300/4559 (  6.6%) lr 4.19594e-06
epoch 095 step 00350/4559 (  7.7%) lr 4.18465e-06
epoch 095 step 00400/4559 (  8.8%) lr 4.17244e-06
epoch 095 step 00450/4559 (  9.9%) lr 4.1612e-06
epoch 095 step 00500/4559 ( 11.0%) lr 4.14904e-06
epoch 095 step 00550/4559 ( 12.1%) lr 4.13783e-06
epoch 095 step 00600/4559 ( 13.2%) lr 4.12571e-06
epoch 095 step 00650/4559 ( 14.3%) lr 4.11455e-06
epoch 095 step 00700/4559 ( 15.4%) lr 4.10248e-06
epoch 095 step 00750/4559 ( 16.5%) lr 4.09135e-06
epoch 095 step 00800/4559 ( 17.5%) lr 4.07933e-06
epoch 095 step 00850/4559 ( 18.6%) lr 4.06825e-06
epoch 095 step 00900/4559 ( 19.7%) lr 4.05626e-06
epoch 095 step 00950/4559 ( 20.8%) lr 4.04522e-06
epoch 095 step 01000/4559 ( 21.9%) lr 4.03328e-06
epoch 095 step 01050/4559 ( 23.0%) lr 4.02228e-06
epoch 095 step 01100/4559 ( 24.1%) lr 4.01039e-06
epoch 095 step 01150/4559 ( 25.2%) lr 3.99943e-06
epoch 095 step 01200/4559 ( 26.3%) lr 3.98758e-06
epoch 095 step 01250/4559 ( 27.4%) lr 3.97667e-06
epoch 095 step 01300/4559 ( 28.5%) lr 3.96486e-06
epoch 095 step 01350/4559 ( 29.6%) lr 3.95399e-06
epoch 095 step 01400/4559 ( 30.7%) lr 3.94223e-06
epoch 095 step 01450/4559 ( 31.8%) lr 3.93139e-06
epoch 095 step 01500/4559 ( 32.9%) lr 3.91968e-06
epoch 095 step 01550/4559 ( 34.0%) lr 3.90888e-06
epoch 095 step 01600/4559 ( 35.1%) lr 3.89721e-06
epoch 095 step 01650/4559 ( 36.2%) lr 3.88646e-06
epoch 095 step 01700/4559 ( 37.3%) lr 3.87483e-06
epoch 095 step 01750/4559 ( 38.4%) lr 3.86412e-06
epoch 095 step 01800/4559 ( 39.5%) lr 3.85254e-06
epoch 095 step 01850/4559 ( 40.6%) lr 3.84187e-06
epoch 095 step 01900/4559 ( 41.7%) lr 3.83034e-06
epoch 095 step 01950/4559 ( 42.8%) lr 3.81971e-06
epoch 095 step 02000/4559 ( 43.9%) lr 3.80822e-06
epoch 095 step 02050/4559 ( 45.0%) lr 3.79763e-06
epoch 095 step 02100/4559 ( 46.1%) lr 3.78618e-06
epoch 095 step 02150/4559 ( 47.2%) lr 3.77564e-06
epoch 095 step 02200/4559 ( 48.3%) lr 3.76423e-06
epoch 095 step 02250/4559 ( 49.4%) lr 3.75373e-06
epoch 095 step 02300/4559 ( 50.4%) lr 3.74237e-06
epoch 095 step 02350/4559 ( 51.5%) lr 3.73191e-06
epoch 095 step 02400/4559 ( 52.6%) lr 3.72059e-06
epoch 095 step 02450/4559 ( 53.7%) lr 3.71017e-06
epoch 095 step 02500/4559 ( 54.8%) lr 3.6989e-06
epoch 095 step 02550/4559 ( 55.9%) lr 3.68852e-06
epoch 095 step 02600/4559 ( 57.0%) lr 3.6773e-06
epoch 095 step 02650/4559 ( 58.1%) lr 3.66696e-06
epoch 095 step 02700/4559 ( 59.2%) lr 3.65578e-06
epoch 095 step 02750/4559 ( 60.3%) lr 3.64548e-06
epoch 095 step 02800/4559 ( 61.4%) lr 3.63435e-06
epoch 095 step 02850/4559 ( 62.5%) lr 3.62409e-06
epoch 095 step 02900/4559 ( 63.6%) lr 3.613e-06
epoch 095 step 02950/4559 ( 64.7%) lr 3.60279e-06
epoch 095 step 03000/4559 ( 65.8%) lr 3.59174e-06
epoch 095 step 03050/4559 ( 66.9%) lr 3.58157e-06
epoch 095 step 03100/4559 ( 68.0%) lr 3.57057e-06
epoch 095 step 03150/4559 ( 69.1%) lr 3.56044e-06
epoch 095 step 03200/4559 ( 70.2%) lr 3.54948e-06
epoch 095 step 03250/4559 ( 71.3%) lr 3.53939e-06
epoch 095 step 03300/4559 ( 72.4%) lr 3.52848e-06
epoch 095 step 03350/4559 ( 73.5%) lr 3.51843e-06
epoch 095 step 03400/4559 ( 74.6%) lr 3.50756e-06
epoch 095 step 03450/4559 ( 75.7%) lr 3.49756e-06
epoch 095 step 03500/4559 ( 76.8%) lr 3.48673e-06
epoch 095 step 03550/4559 ( 77.9%) lr 3.47677e-06
epoch 095 step 03600/4559 ( 79.0%) lr 3.46599e-06
epoch 095 step 03650/4559 ( 80.1%) lr 3.45607e-06
epoch 095 step 03700/4559 ( 81.2%) lr 3.44533e-06
epoch 095 step 03750/4559 ( 82.3%) lr 3.43545e-06
epoch 095 step 03800/4559 ( 83.4%) lr 3.42476e-06
epoch 095 step 03850/4559 ( 84.4%) lr 3.41492e-06
epoch 095 step 03900/4559 ( 85.5%) lr 3.40428e-06
epoch 095 step 03950/4559 ( 86.6%) lr 3.39448e-06
epoch 095 step 04000/4559 ( 87.7%) lr 3.38388e-06
epoch 095 step 04050/4559 ( 88.8%) lr 3.37412e-06
epoch 095 step 04100/4559 ( 89.9%) lr 3.36357e-06
epoch 095 step 04150/4559 ( 91.0%) lr 3.35385e-06
epoch 095 step 04200/4559 ( 92.1%) lr 3.34334e-06
epoch 095 step 04250/4559 ( 93.2%) lr 3.33366e-06
epoch 095 step 04300/4559 ( 94.3%) lr 3.3232e-06
epoch 095 step 04350/4559 ( 95.4%) lr 3.31356e-06
epoch 095 step 04400/4559 ( 96.5%) lr 3.30315e-06
epoch 095 step 04450/4559 ( 97.6%) lr 3.29355e-06
epoch 095 step 04500/4559 ( 98.7%) lr 3.28318e-06
epoch 095 step 04550/4559 ( 99.8%) lr 3.27363e-06
epoch 095 step 04559/4559 (100.0%) lr 3.27124e-06
epoch 095 loss 0.0032 time 1141.3s
epoch 096 step 00050/4559 (  1.1%) lr 3.26171e-06
epoch 096 step 00100/4559 (  2.2%) lr 3.25141e-06
epoch 096 step 00150/4559 (  3.3%) lr 3.24192e-06
epoch 096 step 00200/4559 (  4.4%) lr 3.23167e-06
epoch 096 step 00250/4559 (  5.5%) lr 3.22222e-06
epoch 096 step 00300/4559 (  6.6%) lr 3.21201e-06
epoch 096 step 00350/4559 (  7.7%) lr 3.20261e-06
epoch 096 step 00400/4559 (  8.8%) lr 3.19244e-06
epoch 096 step 00450/4559 (  9.9%) lr 3.18308e-06
epoch 096 step 00500/4559 ( 11.0%) lr 3.17296e-06
epoch 096 step 00550/4559 ( 12.1%) lr 3.16363e-06
epoch 096 step 00600/4559 ( 13.2%) lr 3.15356e-06
epoch 096 step 00650/4559 ( 14.3%) lr 3.14428e-06
epoch 096 step 00700/4559 ( 15.4%) lr 3.13425e-06
epoch 096 step 00750/4559 ( 16.5%) lr 3.12501e-06
epoch 096 step 00800/4559 ( 17.5%) lr 3.11502e-06
epoch 096 step 00850/4559 ( 18.6%) lr 3.10582e-06
epoch 096 step 00900/4559 ( 19.7%) lr 3.09588e-06
epoch 096 step 00950/4559 ( 20.8%) lr 3.08673e-06
epoch 096 step 01000/4559 ( 21.9%) lr 3.07683e-06
epoch 096 step 01050/4559 ( 23.0%) lr 3.06772e-06
epoch 096 step 01100/4559 ( 24.1%) lr 3.05786e-06
epoch 096 step 01150/4559 ( 25.2%) lr 3.04879e-06
epoch 096 step 01200/4559 ( 26.3%) lr 3.03899e-06
epoch 096 step 01250/4559 ( 27.4%) lr 3.02995e-06
epoch 096 step 01300/4559 ( 28.5%) lr 3.02019e-06
epoch 096 step 01350/4559 ( 29.6%) lr 3.0112e-06
epoch 096 step 01400/4559 ( 30.7%) lr 3.00149e-06
epoch 096 step 01450/4559 ( 31.8%) lr 2.99254e-06
epoch 096 step 01500/4559 ( 32.9%) lr 2.98286e-06
epoch 096 step 01550/4559 ( 34.0%) lr 2.97396e-06
epoch 096 step 01600/4559 ( 35.1%) lr 2.96433e-06
epoch 096 step 01650/4559 ( 36.2%) lr 2.95547e-06
epoch 096 step 01700/4559 ( 37.3%) lr 2.94588e-06
epoch 096 step 01750/4559 ( 38.4%) lr 2.93706e-06
epoch 096 step 01800/4559 ( 39.5%) lr 2.92752e-06
epoch 096 step 01850/4559 ( 40.6%) lr 2.91874e-06
epoch 096 step 01900/4559 ( 41.7%) lr 2.90925e-06
epoch 096 step 01950/4559 ( 42.8%) lr 2.90051e-06
epoch 096 step 02000/4559 ( 43.9%) lr 2.89106e-06
epoch 096 step 02050/4559 ( 45.0%) lr 2.88236e-06
epoch 096 step 02100/4559 ( 46.1%) lr 2.87296e-06
epoch 096 step 02150/4559 ( 47.2%) lr 2.8643e-06
epoch 096 step 02200/4559 ( 48.3%) lr 2.85494e-06
epoch 096 step 02250/4559 ( 49.4%) lr 2.84633e-06
epoch 096 step 02300/4559 ( 50.4%) lr 2.83701e-06
epoch 096 step 02350/4559 ( 51.5%) lr 2.82844e-06
epoch 096 step 02400/4559 ( 52.6%) lr 2.81917e-06
epoch 096 step 02450/4559 ( 53.7%) lr 2.81064e-06
epoch 096 step 02500/4559 ( 54.8%) lr 2.80142e-06
epoch 096 step 02550/4559 ( 55.9%) lr 2.79292e-06
epoch 096 step 02600/4559 ( 57.0%) lr 2.78375e-06
epoch 096 step 02650/4559 ( 58.1%) lr 2.7753e-06
epoch 096 step 02700/4559 ( 59.2%) lr 2.76617e-06
epoch 096 step 02750/4559 ( 60.3%) lr 2.75776e-06
epoch 096 step 02800/4559 ( 61.4%) lr 2.74867e-06
epoch 096 step 02850/4559 ( 62.5%) lr 2.7403e-06
epoch 096 step 02900/4559 ( 63.6%) lr 2.73126e-06
epoch 096 step 02950/4559 ( 64.7%) lr 2.72293e-06
epoch 096 step 03000/4559 ( 65.8%) lr 2.71394e-06
epoch 096 step 03050/4559 ( 66.9%) lr 2.70565e-06
epoch 096 step 03100/4559 ( 68.0%) lr 2.6967e-06
epoch 096 step 03150/4559 ( 69.1%) lr 2.68846e-06
epoch 096 step 03200/4559 ( 70.2%) lr 2.67955e-06
epoch 096 step 03250/4559 ( 71.3%) lr 2.67135e-06
epoch 096 step 03300/4559 ( 72.4%) lr 2.66249e-06
epoch 096 step 03350/4559 ( 73.5%) lr 2.65433e-06
epoch 096 step 03400/4559 ( 74.6%) lr 2.64551e-06
epoch 096 step 03450/4559 ( 75.7%) lr 2.6374e-06
epoch 096 step 03500/4559 ( 76.8%) lr 2.62862e-06
epoch 096 step 03550/4559 ( 77.9%) lr 2.62055e-06
epoch 096 step 03600/4559 ( 79.0%) lr 2.61182e-06
epoch 096 step 03650/4559 ( 80.1%) lr 2.60379e-06
epoch 096 step 03700/4559 ( 81.2%) lr 2.5951e-06
epoch 096 step 03750/4559 ( 82.3%) lr 2.58711e-06
epoch 096 step 03800/4559 ( 83.4%) lr 2.57848e-06
epoch 096 step 03850/4559 ( 84.4%) lr 2.57052e-06
epoch 096 step 03900/4559 ( 85.5%) lr 2.56193e-06
epoch 096 step 03950/4559 ( 86.6%) lr 2.55402e-06
epoch 096 step 04000/4559 ( 87.7%) lr 2.54548e-06
epoch 096 step 04050/4559 ( 88.8%) lr 2.53761e-06
epoch 096 step 04100/4559 ( 89.9%) lr 2.52911e-06
epoch 096 step 04150/4559 ( 91.0%) lr 2.52128e-06
epoch 096 step 04200/4559 ( 92.1%) lr 2.51282e-06
epoch 096 step 04250/4559 ( 93.2%) lr 2.50504e-06
epoch 096 step 04300/4559 ( 94.3%) lr 2.49663e-06
epoch 096 step 04350/4559 ( 95.4%) lr 2.48888e-06
epoch 096 step 04400/4559 ( 96.5%) lr 2.48052e-06
epoch 096 step 04450/4559 ( 97.6%) lr 2.47282e-06
epoch 096 step 04500/4559 ( 98.7%) lr 2.4645e-06
epoch 096 step 04550/4559 ( 99.8%) lr 2.45684e-06
epoch 096 step 04559/4559 (100.0%) lr 2.45492e-06
epoch 096 loss 0.0033 time 1121.0s
epoch 097 step 00050/4559 (  1.1%) lr 2.44729e-06
epoch 097 step 00100/4559 (  2.2%) lr 2.43904e-06
epoch 097 step 00150/4559 (  3.3%) lr 2.43145e-06
epoch 097 step 00200/4559 (  4.4%) lr 2.42324e-06
epoch 097 step 00250/4559 (  5.5%) lr 2.41569e-06
epoch 097 step 00300/4559 (  6.6%) lr 2.40753e-06
epoch 097 step 00350/4559 (  7.7%) lr 2.40002e-06
epoch 097 step 00400/4559 (  8.8%) lr 2.39191e-06
epoch 097 step 00450/4559 (  9.9%) lr 2.38444e-06
epoch 097 step 00500/4559 ( 11.0%) lr 2.37637e-06
epoch 097 step 00550/4559 ( 12.1%) lr 2.36895e-06
epoch 097 step 00600/4559 ( 13.2%) lr 2.36092e-06
epoch 097 step 00650/4559 ( 14.3%) lr 2.35354e-06
epoch 097 step 00700/4559 ( 15.4%) lr 2.34556e-06
epoch 097 step 00750/4559 ( 16.5%) lr 2.33822e-06
epoch 097 step 00800/4559 ( 17.5%) lr 2.33028e-06
epoch 097 step 00850/4559 ( 18.6%) lr 2.32298e-06
epoch 097 step 00900/4559 ( 19.7%) lr 2.31509e-06
epoch 097 step 00950/4559 ( 20.8%) lr 2.30783e-06
epoch 097 step 01000/4559 ( 21.9%) lr 2.29999e-06
epoch 097 step 01050/4559 ( 23.0%) lr 2.29277e-06
epoch 097 step 01100/4559 ( 24.1%) lr 2.28498e-06
epoch 097 step 01150/4559 ( 25.2%) lr 2.2778e-06
epoch 097 step 01200/4559 ( 26.3%) lr 2.27005e-06
epoch 097 step 01250/4559 ( 27.4%) lr 2.26291e-06
epoch 097 step 01300/4559 ( 28.5%) lr 2.2552e-06
epoch 097 step 01350/4559 ( 29.6%) lr 2.24811e-06
epoch 097 step 01400/4559 ( 30.7%) lr 2.24045e-06
epoch 097 step 01450/4559 ( 31.8%) lr 2.2334e-06
epoch 097 step 01500/4559 ( 32.9%) lr 2.22578e-06
epoch 097 step 01550/4559 ( 34.0%) lr 2.21877e-06
epoch 097 step 01600/4559 ( 35.1%) lr 2.2112e-06
epoch 097 step 01650/4559 ( 36.2%) lr 2.20423e-06
epoch 097 step 01700/4559 ( 37.3%) lr 2.1967e-06
epoch 097 step 01750/4559 ( 38.4%) lr 2.18978e-06
epoch 097 step 01800/4559 ( 39.5%) lr 2.1823e-06
epoch 097 step 01850/4559 ( 40.6%) lr 2.17541e-06
epoch 097 step 01900/4559 ( 41.7%) lr 2.16798e-06
epoch 097 step 01950/4559 ( 42.8%) lr 2.16113e-06
epoch 097 step 02000/4559 ( 43.9%) lr 2.15374e-06
epoch 097 step 02050/4559 ( 45.0%) lr 2.14694e-06
epoch 097 step 02100/4559 ( 46.1%) lr 2.1396e-06
epoch 097 step 02150/4559 ( 47.2%) lr 2.13284e-06
epoch 097 step 02200/4559 ( 48.3%) lr 2.12554e-06
epoch 097 step 02250/4559 ( 49.4%) lr 2.11882e-06
epoch 097 step 02300/4559 ( 50.4%) lr 2.11156e-06
epoch 097 step 02350/4559 ( 51.5%) lr 2.10489e-06
epoch 097 step 02400/4559 ( 52.6%) lr 2.09768e-06
epoch 097 step 02450/4559 ( 53.7%) lr 2.09104e-06
epoch 097 step 02500/4559 ( 54.8%) lr 2.08388e-06
epoch 097 step 02550/4559 ( 55.9%) lr 2.07728e-06
epoch 097 step 02600/4559 ( 57.0%) lr 2.07017e-06
epoch 097 step 02650/4559 ( 58.1%) lr 2.06361e-06
epoch 097 step 02700/4559 ( 59.2%) lr 2.05654e-06
epoch 097 step 02750/4559 ( 60.3%) lr 2.05003e-06
epoch 097 step 02800/4559 ( 61.4%) lr 2.043e-06
epoch 097 step 02850/4559 ( 62.5%) lr 2.03653e-06
epoch 097 step 02900/4559 ( 63.6%) lr 2.02955e-06
epoch 097 step 02950/4559 ( 64.7%) lr 2.02313e-06
epoch 097 step 03000/4559 ( 65.8%) lr 2.01619e-06
epoch 097 step 03050/4559 ( 66.9%) lr 2.0098e-06
epoch 097 step 03100/4559 ( 68.0%) lr 2.00291e-06
epoch 097 step 03150/4559 ( 69.1%) lr 1.99657e-06
epoch 097 step 03200/4559 ( 70.2%) lr 1.98972e-06
epoch 097 step 03250/4559 ( 71.3%) lr 1.98342e-06
epoch 097 step 03300/4559 ( 72.4%) lr 1.97662e-06
epoch 097 step 03350/4559 ( 73.5%) lr 1.97036e-06
epoch 097 step 03400/4559 ( 74.6%) lr 1.9636e-06
epoch 097 step 03450/4559 ( 75.7%) lr 1.95738e-06
epoch 097 step 03500/4559 ( 76.8%) lr 1.95067e-06
epoch 097 step 03550/4559 ( 77.9%) lr 1.9445e-06
epoch 097 step 03600/4559 ( 79.0%) lr 1.93783e-06
epoch 097 step 03650/4559 ( 80.1%) lr 1.9317e-06
epoch 097 step 03700/4559 ( 81.2%) lr 1.92507e-06
epoch 097 step 03750/4559 ( 82.3%) lr 1.91898e-06
epoch 097 step 03800/4559 ( 83.4%) lr 1.91241e-06
epoch 097 step 03850/4559 ( 84.4%) lr 1.90636e-06
epoch 097 step 03900/4559 ( 85.5%) lr 1.89983e-06
epoch 097 step 03950/4559 ( 86.6%) lr 1.89382e-06
epoch 097 step 04000/4559 ( 87.7%) lr 1.88733e-06
epoch 097 step 04050/4559 ( 88.8%) lr 1.88137e-06
epoch 097 step 04100/4559 ( 89.9%) lr 1.87493e-06
epoch 097 step 04150/4559 ( 91.0%) lr 1.869e-06
epoch 097 step 04200/4559 ( 92.1%) lr 1.86261e-06
epoch 097 step 04250/4559 ( 93.2%) lr 1.85672e-06
epoch 097 step 04300/4559 ( 94.3%) lr 1.85037e-06
epoch 097 step 04350/4559 ( 95.4%) lr 1.84453e-06
epoch 097 step 04400/4559 ( 96.5%) lr 1.83823e-06
epoch 097 step 04450/4559 ( 97.6%) lr 1.83243e-06
epoch 097 step 04500/4559 ( 98.7%) lr 1.82617e-06
epoch 097 step 04550/4559 ( 99.8%) lr 1.82041e-06
epoch 097 step 04559/4559 (100.0%) lr 1.81898e-06
epoch 097 loss 0.0032 time 1112.3s
epoch 098 step 00050/4559 (  1.1%) lr 1.81324e-06
epoch 098 step 00100/4559 (  2.2%) lr 1.80706e-06
epoch 098 step 00150/4559 (  3.3%) lr 1.80137e-06
epoch 098 step 00200/4559 (  4.4%) lr 1.79523e-06
epoch 098 step 00250/4559 (  5.5%) lr 1.78958e-06
epoch 098 step 00300/4559 (  6.6%) lr 1.78348e-06
epoch 098 step 00350/4559 (  7.7%) lr 1.77788e-06
epoch 098 step 00400/4559 (  8.8%) lr 1.77182e-06
epoch 098 step 00450/4559 (  9.9%) lr 1.76626e-06
epoch 098 step 00500/4559 ( 11.0%) lr 1.76025e-06
epoch 098 step 00550/4559 ( 12.1%) lr 1.75473e-06
epoch 098 step 00600/4559 ( 13.2%) lr 1.74877e-06
epoch 098 step 00650/4559 ( 14.3%) lr 1.74329e-06
epoch 098 step 00700/4559 ( 15.4%) lr 1.73737e-06
epoch 098 step 00750/4559 ( 16.5%) lr 1.73194e-06
epoch 098 step 00800/4559 ( 17.5%) lr 1.72607e-06
epoch 098 step 00850/4559 ( 18.6%) lr 1.72067e-06
epoch 098 step 00900/4559 ( 19.7%) lr 1.71484e-06
epoch 098 step 00950/4559 ( 20.8%) lr 1.70949e-06
epoch 098 step 01000/4559 ( 21.9%) lr 1.70371e-06
epoch 098 step 01050/4559 ( 23.0%) lr 1.6984e-06
epoch 098 step 01100/4559 ( 24.1%) lr 1.69266e-06
epoch 098 step 01150/4559 ( 25.2%) lr 1.68739e-06
epoch 098 step 01200/4559 ( 26.3%) lr 1.6817e-06
epoch 098 step 01250/4559 ( 27.4%) lr 1.67647e-06
epoch 098 step 01300/4559 ( 28.5%) lr 1.67083e-06
epoch 098 step 01350/4559 ( 29.6%) lr 1.66564e-06
epoch 098 step 01400/4559 ( 30.7%) lr 1.66004e-06
epoch 098 step 01450/4559 ( 31.8%) lr 1.6549e-06
epoch 098 step 01500/4559 ( 32.9%) lr 1.64935e-06
epoch 098 step 01550/4559 ( 34.0%) lr 1.64424e-06
epoch 098 step 01600/4559 ( 35.1%) lr 1.63873e-06
